pseudonim	pseudonym	Gsg: -u<br>pod pseudonimem - under a pseudonym
gniazdko	wall socket	
zarząd	board, management	Gsg: -u
koło (n)	wheel; circle	przednie/tylne koło - front/rear wheel<br />koło zapasowe - spare tyre<br />koło zębate - cog (wheel)<br />koło podbiegunowe północne/południowe - the Arctic/Antarctic Circle<br />koło przyjaciół - circle of friends
bezsenność	insomnia, sleeplessness	
rejs	cruise, voyage; flight (plane)	Gsg: -u
cegła	brick	
literówka	typo	
pręga	streak, weal, welt	w pręgi - striped
społeczeństwo	society; public opinion	
unikat	unique object, rarity	Gsg: -a
przypadek (gram)	case (grammar)	Gsg: przypadku
atom	atom	Gsg: -u<br>rozszczepiać atom - to split the atom
alkohol	alcohol	Gsg: -u<br />poziom alkoholu we krwi - level of alcohol in the blood<br />zawierać 10% alkoholu - to contain 10% alcohol<br />alkohole - alcoholic beverages
kopniak	kick (colloq.)	Gsg: -a
ścieżka	path	ścieżka rowerowa - bicycle path, bicycle lane<br>ścieżka dźwiękowa - soundtrack
nałogowiec	addict	Gsg: nałogowca, Npl: nałogowcy
zagłada	destruction, extermination, annihilation	
obicie	upholstery, padding; thrashing	
smak	taste, flavour (about food)	"Gsg: -u<br />for taste in e.g. clothes, see ""gust"""
storczyk, orchidea	orchid	Gsg of storczyk: -a
hydraulik	plumber	Npl: hydraulicy
ogrodzenie	fence, enclosure	
losowanie	draw (of lots)	
województwo	province, voivodeship	the largest administrative unit in Poland
bratanica, siostrzenica	niece	bratanica = brother's daughter<br>siostrzenica = sister's daughter
doniczka	flowerpot	
pieprz	pepper	Gsg: -u<br />suchy jak pieprz - dry as a bone
pompa	pump; pomp	pompa wodna - water pump<br>pompa paliwowa - fuel pump<br>z pompą - with all the pomp<br>pompka rowerowa - bicycle pump
gąbka	sponge	
maszt flagowy	flagpole	
komórka	cell; cellphone (colloq.)	
trop	track, trail, scent	Gsg: -u
kotwica	anchor	rzucić kotwicę - to cast anchor<br />stać na kotwicy - to ride at anchor
jedwab	silk	Gsg: -u
ogórek	cucumber	Gsg: ogórka
edukacja	education	
rytuał	ritual, rite	Gsg: -u<br>rytuał inicjacyjny - rite of passage
lek	drug, medicine	Gsg: -u<br />lek przeciwbólowy - painkiller<br>lek uspokający - tranquilizer<br>lek na raka - cure for cancer
panowanie	rule, reign; control; domination; prevalence	panowanie nad sobą - self-control
zapewnienie	assurance	
osobowość	personality, individuality	
wymowa	pronunciation	dar wyrmowy - eloquence (lit.)
równowartość	equivalent, equivalence	
Niderlandy	the Netherlands	
wykładowca	lecturer, reader	
powieść	novel (book)	
hamak	hammock	Gsg: hamaka
dowódca	commander	
formuła	formula, wording, expression (maths)	
gadanie	talk, idle talk, prattle	
milioner, milionerka	millionaire	
średnik	semicolon	
mniemanie	opinion, belief	mieć wysokie mniemanie o (+ locative) - to think highly of...
liczba całkowita	integer, whole number	
zdarzenie	event, occurrence	
bratanek, siostrzeniec	nephew	bratanek = brother's son<br>siostrzeniec = sister's son
kłębek	ball (of yarn etc); wad	Gsg: kłębka<br>kłębek nerwów - a bundle of nerves (a very nervous person)<br>zwinąć się w kłębek - to curl oneself up into a ball
niemowlę, dzidzia	baby, infant	Gsg of dzidzia: -i, Npl of niemowlę: niemowlęta
narta	ski (n)	
platforma	platform	platforma wiertnicza - rig, drilling rig
napad	assault; attack; fit; outburst	Gsg: -u<br>napad na bank - bank robbery<br>napad rabunkowy - robbery<br>napad kaszlu - coughing fit
etykieta	label, tag; etiquette	
wirus	virus	Gsg: -a
roślina	plant	roślina doniczkowa - pot plant<br />roślina ozdobna - ornamental plant<br />roślina lecznica - medicinal plant<br />roślina pnąca - climbing plant, vine
pluton	plutonium; platoon	Gsg: -u<br>pluton egzekucyjny - firing squad<br>Pluton - Pluto (planet)
hazardzista, hazardzistka	gambler	Npl of hazardzista: hazardziści
plemię	tribe	Gsg: plemienia, Npl: plemiona, Gpl: plemion<br />
aligator	alligator	
łyżwa	skate (n)	
manifestacja	manifestation; demonstration	
oddanie	devotion, dedication	z oddaniem - devotedly
margaryna	margarine	
deskorolka	skateboard	
narzędzie	tool, instrument	
łabędź	swan	
odbiorca	recipient, addressee	
płatek	petal; piece, slice	płatek ucha - earlobe<br />płatki śniegu - snowflakes<br />płatki róży - rose petals<br />płatki owsiane - oatflakes<br />płatki kukurydziane - cornflakes
dżuma	(bubonic) plague	
metropolia	metropolis	Gsg: -ii
kaleka	cripple	
deweloper	property developer	
wskaźnik	indicator, pointer	Gsg: -a
amunicja	ammunition	
pieczątka, pieczęć	seal, stamp	
polisa	policy	
miłosierdzie	mercy, charity	siostra miłosierdzia - Sister of Mercy
pracownia	studio (artist's), workshop, laboratory	Gsg: -i
aspekt niedokonany	imperfective aspect (grammar)	
papuga	parrot	
mandat	ticket, fine; seat; mandate	Gsg: -u
wychowanek, wychowanka	foster child; alumnus	Npl of wychowanek: wychowankowie
pstrąg	trout	
następstwo	aftermath, after-effect	w następstwie (+ genitive) - as a result of... / in the aftermath of...
wyraz	expression, word	Gsg: -u<br />obcy wyraz - foreign word<br />dać wyraz czemuś (dative) - to express something<br />wyraz twarzy - facial expression<br />bez wyrazu - blank
szacunek	respect, honour, esteem; estimate, assessment	Gsg: szacunku<br />mieć szacunek dla (+ genitive) - to have high regard/great respect for...<br />brak szacunku - disrespectfulness<br />pełen szacunku - respectful<br />przez szacunek - out of respect
rubryka	heading, headline	
sokół	falcon	Gsg: sokoła
pochodnia	torch (non-electric)	Gsg: -i
kronika	chronicle, annals	
pasja	passion; rage, fury	lubić coś pasjami - to be passionately fond of something<br />doprawodzony do pasji - wild with rage
żelazo	iron	
dwójka	two, group of two (pair, couple), number two (e.g. bus) (n)	
debata	debate	debata nad (+ instrumental) - debate on...
chrząszcz, żuk	beetle	
drzemka	nap	
bruk	cobblestone paving	Gsg: -u<br>wyrzucić kogoś na bruk - to throw somebody out on the street
tampon	tampon	Gsg: -u
rozumowanie	reasoning	tok rozumowania - line of reasoning<br />sposób rozumowania - way of reasoning
wymiar	measurement, size; dimension	Gsg: -u<br />wymiary - measurements<br />wymiar kary - sentence<br />pracować w pełnym/niepełnym wymiarze godzin - to have a full-time/part-time job<br />czwarty wymiar - the fourth dimension
wielbiciel, wielbicielka	admirer, adorer, worshipper, fan	Npl of wielbiciel: wielbiciele
koło ratunkowe	lifebuoy	
Izrael	Israel	Gsg: -a
sprzedawca, sprzedawczyni	salesperson, shop assisant	
tchórz	polecat; coward	
gimnastyka	gymnastics	
odbudowa	reconstruction, rebuilding, restoration	być w odbudowie - to be reconstructed
przygotowanie	preparation	
chusteczka	handkerchief	
wyłom	breach, crack, break	Gsg: -u<br>wyłom w murze - breach in a wall
egoizm	egoism	Gsg: -u
nuta	note (music)	nuty = score
gwałt	rape (n)	Gsg: -u
zajście	incident; conception (~ w ciążę)	zajście w ciążę - conception (pregnancy)
ulga	relief, alleviation; reduction, allowance	
dzida	spear	
proboszcz	rector, parson	
nadmiar	excess, surplus	Gsg: -u<br>w nadmiarze - in excess<br>nadmiar informacji - information overload
Nowy Rok	New Year's Day	w Nowy Rok - on New Year's Day
jaźń (f)	self, ego	
gałąź (f)	branch (tree)	
przybysz	newcomer, comer, new arrival	Npl: przybysze<br />przybysz z kosmosu - extraterrestrial being<br />przybysz z daleka - guest from afar
mechanik	mechanic	
wyzwiska	abuse, abusive language	plural, Gpl: wyzwisk<br />obrzucić kogoś wyzwiskami - to hurl abuse at somebody
światopogląd	world view, outlook (on life)	Gsg: -u
śliwka	plum	
trzask	crack, slam, bang, snap; crackle 	z trzaskiem - with a bang
egzamin	examination, exam, test	Gsg: -u<br />test egzaminacyjny - examination paper<br />egzamin z matematyki - maths exam<br />egzamin na prawo jazdy - driving test<br />egzamin wstępny - entrance examination<br />egzamin dojrzałości - final exams
klub	club, union	Gsg: -u
definicja	definition	
matura	secondary-school leaving examination	the final exam in Polish upper secondary school which must be passed to graduate
wegetarianin, wegetarianka; jarosz	vegetarian (n)	Npl of wegetarianin: wegetarianie<br />Jestem wegetarianinem/wegetarianką/jaroszem - I'm a vegetarian
trumna	coffin	
wzór	pattern, model, paragon; formula	Gsg: wzoru<br />na wzór/wzorem (+ genitive) - on the model of, after the fashion of<br />we wzory - patterned<br />brać kogoś za wzór - to follow somebody's example<br />
środowisko	environment, surroundings	środowisko naturalne - the natural environment<br>zanieczyszczenie środowiska - environmental pollution
bezprawie	lawlessness	
prestiż	prestige	Gsg: -u
celnik, celniczka	customs officer	
guz	bump; tumour	Gsg: -a<br />nabić sobie guza - to get a bump<br />szukać guza - to look for trouble
szpik	marrow	Gsg: -u<br />szpik kostny - bone marrow<br />zepsuty do szpiku kości - rotten to the core<br />zmarznąć do szpiku kości - be chilled to the marrow
ropa	pus; oil, crude oil	
Luksemburg	Luxembourg	
przecinek	comma	Gsg: przecinka
zmarszczka	wrinkle, crease	
przywilej	privilege	Gsg: -u
kapitan	captain	
pula	pool (money)	
margines	margin	Gsg: -u<br />margines społeczny - the dregs of society<br />margines bezpieczeństwa - margin of safety
kraksa	crash, motor accident	
zbliżenie	approach, bringing together; close-up; intercourse	
prasa	the press (collectively), press (printing machine)	
zmienna	variable	
paznokieć (m)	nail (on finger or toe)	Gsg: paznokcia, Npl: paznokcie, Gpl: paznokci
koncern	concern (large corporation)	Gsg: -u
wdzięk	grace	Gsg: -u<br>z wdziękiem - with grace, gracefully<br>wdzięki kobiece - female charms
twórczość	work (artistic)	work as in the act of working and as in the output<br />życie i twórczość - life and work
życzliwość	kindness, benevolence	
nożyczki	scissors	plural Gpl: nożyczek<br>nożyczki do paznokci - nail scissors
upokorzenie	humiliation	
ludobójca	perpetrator of genocide, mass murderer	Npl: ludobójcy
deklaracja	declaration	
równik	equator	Gsg: -a
piekarnia	bakery	Gsg: -i
Kuba	Cuba	
centrum handlowe	shopping centre	
masa	mass, bulk	masy - the masses (people)<br>masa (+ genitive) - loads of...
as	ace (playing card)	Gsg: -a<br />as karo - ace of diamonds
nizina	lowland	
pojemność	capacity	pojemność pamięci - storage capacity
szewc	shoemaker	Npl: szewcy
więzienie	prison	
kreda	chalk	
jaskinia	cave	Gsg: -i
grzebień	comb	Gsg: grzebienia
przymiotnik	adjective (grammar)	Gsg: -a
archeologia	archaeology	Gsg: -ii
wytwór	figment, product	Gsg: wytworu<br />wytwór czyjejś wyobraźni - a figment of somebody's imagination<br />wytwór chorej wyobraźni - the product of a twisted mind
zaangażowanie	commitment, involvement	zaangażowanie w coś - involvement in/with something
przekąska	snack (n)	
baranek, jagnię	lamb	Npl of jagnię: jagnięta
huta	foundry, mill	huta stali - steelworks<br />huta szkła - glassworks
bliźniak, bliźniaczka	twin	Npl: bliźnięta (any sexes), bliźniaki (boys or mixed sex), bliżniaczki (girls only)
żołnierz	soldier	
namiot	tent	Gsg: -u
imperium (n)	empire	indeclinable in the singular
skład	composition; lineup (sports); store (e.g. for food)	Gsg: -u<br />mieć na składzie - to have in stock<br />skład rządu - cabinet<br />skład amunicji - ammunition depot
kalesony	long johns (long underpants for men)	plural, Gpl: kalesonów
plaster	plaster, band-aid; large slice	Gsg: plastra<br />plaster miodu - honeycomb
rogatka	turnpike, tollgate, barrier	
inwestycja	investment	
bita śmietana	whipped cream	Proszę naleśniki z bitą śmietaną - Pancakes with whipped cream, please
koniugacja	conjugation (grammar)	
potomek, potomkini	descendant	Gsg: potomka<br />potomkowie - posterity
obserwator	observer	Npl: obserwatorzy
tożsamość	identity	
Malezyjczyk, Malezyjka	Malaysian (person)	Npl of Malezyjczyk: Malezyjczycy
orzech/orzeszek ziemny	peanut, groundnut	
analityk	analyst	
przędza	yarn	przędza dziewiarska - knitting yarn
prognoza	prognosis	
urok	charm, delight, spell	Gsg: -u
blacha	metal plate; baking tray	
jądro	kernel, core, nucleus; testicle	Gpl: jąder
miejscownik	locative (grammar)	Gsg: -a
inwencja	inventiveness	inwencja twórcza - creativity
mieszanka	mixture, mix, compound, blend	
wątpliwość, zwątpienie, wątpienie	doubt	to nie ulega wątpliwośći - there is no doubt about it<br />ponad wszelką wątpliwość - beyond all doubt<br>nie mam wątpliwości, że... I have no doubt that...<br>Nie mam co do tego wątpliwości - I have no doubt about it<br />bez wątpienia - without (a) doubt
obojętność	indifference	
przekaźnik	relay, transmitter	Gsg: -a
zanik	disappearance, atrophy	Gsg: -u<br>zanik mięśni - muscular dystrophy<br>zanik pamięci - memory loss
koszmar	nightmare	Gsg: -u
naszyjnik	necklace	Gsg: -a
przedstawiciel, przedstawicielka	representative, spokesman/spokeswoman	
model	model; manequin	Gsg: -u
wędka	fishing rod	
górnik	miner	Npl: górnicy
nurkowanie	diving	
deficyt	deficit; shortage, deficiency	Gsg: -u<br />deficyt (+ genitive) - shortage of...<br />deficyt budżetowy - budget deficit<br />
księgowanie	accounting, accountancy	
nieporozumienie	misunderstanding	
kwiaciarka	florist, flower-seller	female
ciśnienie	pressure (physical, e.g. air)	"see ""presja"" for pressure as in pressure on a person"
komandos	commando, ranger	
Iran	Iran	Gsg: -u
Trójca (Święta)	the (Holy) Trinity	
zapałka	match (for fire)	
Ocean Spokojny, Pacyfik	the Pacific (Ocean)	
promień	ray, beam; radius	Gsg: promienia<br />promienie Roentgena/gamma - X-rays/gamma rays<br />promień nadziei - a ray of hope<br />promień księżyca/słońca/laserowy - moon/sun/laser-beam<br />w promieniu kilku kilometrów - within a radius of several kilometres<br />promień okręgu - radius of a circle
ustęp	water closet, toilet; passage, paragraph (books)	Gsg: -u
oszustwo	fraud, deception	
joga	yoga	
zaburzenia	disorders	plural<br />zaburzenia snu - sleep disorders<br />zaburzenia oddychania - breathing disorders<br>zaburzenia psychiczne - mental disorders
list	letter (as in letter sent to somebody)	"Gsg: -u<br />list polecony - registered letter<br />listem priorytetowym - by priority mail<br />list gończy - arrest warrant<br />list przewozowy - waybill<br />see ""litera"" for letter as in A, B, C..."
grzejnik, kaloryfer	radiator	Gsg: -a, -a
złom	scrap metal	Gsg: -u
atrament, tusz	ink	Gsg: atramentu, tuszu<br />tusz do rysynków - Indian ink<br />tusz do rzęs - mascara
Estończyk, Estonka	Estonian (person)	Npl of Estończyk: Estończycy
nabój	cartridge	Gsg: naboju<br />nabój z tuszem - ink cartridge<br />ślepy nabój - blank cartridge
zmiennik, zmienniczka	substitute, replacement, alternate; relief driver	Npl of zmiennik: zmiennicy
pyłek	speck (of dust); pollen	Gsg: pyłku
sposobność	occasion, opportunity	przy każdej sposobności - on every occasion
garnitur	suit (for men)	Gsg: -u
śpiew	singing, song	Gsg: -u
pigułka, pastylka	pill	pigułka antykoncepcyjna - contraceptive pill
rusztowanie	scaffolding	
pogląd	view, opinion, outlook, idea	Gsg: -u<br />wymiana poglądów - exchange of opinions
lipa	lime tree; linden (tree); humbug	
woreczek	(small) bag	diminutive of worek<br>woreczek żółciowy - gall bladder
Koziorożec	Capricorn	być pod znaku Koziorożca / być Koziorożcem - to be a Capricorn<br />zwrotnik Koziorożca - the Tropic of Capricorn
krewny, krewna	relative	declined as an adjective<br />Nie jest moim krewnym/moją krewną - He/she is not my relative<br />Moi krewni pochodzą z Wielunia - My relatives come from Wieluń<br />Wysłali rzeczy do dalekiego krewnego/dalekiej krewnej - They sent the things to a distant relative (m/f)
kondycja	condition, shape, form	być w dobrej kondycji - to be fit/in good shape
moda	fashion	
plotka	piece of gossip, rumour	plotki - gossip
formacja	formation	
krucjata, wyprawa krzyżowa	crusade	
flirt	flirtation	Gsg: -u
woń (f)	smell	przykra woń - unpleasant odour
odprawa	briefing; clearance; gratuity; rebuff	odprawa bagażu - luggage clearance<br />odprawa celna - customs clearance
powiadomienie, zawiadomienie	notification, information	
kupa	heap, pile; pile of shit (colloq.)	na kupie - piled up/in a heap<br />kupa pieniędzy - loads of money
pająk	spider	
niepełnosprawny	handicapped, disabled (adj); disabled person (n)	niepełnosprawni - the disabled<br />dla niepełnosprawnych - suitable for the disabled
futerał	case, casing box, holder	Gsg: -u
luz	room (free space); free time; ease (colloq.); clearance, play (technical)	Gsg: -u<br>na luzie - fancy-free, laid-back
zastęp	patrol (scouting)	
gitara	guitar	grać na gitarze - to play the guitar<br>gitara basowa - bass guitar
oskarżenie	charge, accusation	
pijak, pijaczka	drunkard	
Wenecja	Venice	adj: wenecki
krewetka	shrimp, prawn	
strojenie	tuning, adjustment	
powierzchnia	surface; area	Gsg: -i<br>powierzchnia wody - water surface<br />utrzymywać się na powierzchni - to keep afloat<br />powierzchnia użytkowa - living space, inhabitable area
lądowanie	landing (after flying)	
ujęcie	shot, take (photo, film); take, approach; intake (water)	ujęcie (+ genitive) - take on, approach to
regulamin	regulations	Gsg: -u
gmina	commune, municipality (in Poland)	the smallest administrative unit in Poland
odsetek	percentage, proportion; interest (~tki)	Gsg: -a<br />odsetki - interest (financial)
zakwaterowanie	accommodation	dawać komuś zakwaterowanie - to provide accommodation for somebody
północny wschód	northeast	
palto	overcoat	
udział	share (e.g. of company, profits); participation; complicity	Gsg: -u<br />brać udział w (+ locative) - to take part in, to participate in
kadra	cadre, personnel, staff	
fotograf	photographer	Npl: fotografowie
igła	needle	igła do szycia - sewing needle<br />nawlec igłę - to thread a needle<br />igła jodły - fir needle<br />szukać igły w stogu siana - to look for a needle in a haystack<br />jak spod igły - brand new
mróz	frost; the cold	Gsg: mrozu<br />5 stopni mrozu - 5 degrees below zero
urządzenie	device, appliance, equipment	urządzenie elektroniczne - electronic device<br>urządzenia - equipment, appliances<br>urządzenie klimatyzacyjne - air-conditioning unit
kominiarz	chimney sweep	
certyfikat	certificate	Gsg: -u
widmo	phantom, ghost, spectre; spectrum (physics)	
kąt	corner; angle	Gsg: -a<br />chodzić z kąta w kąt - to walk back and forth<br />pod kątem prostym - at a right angle<br />pod kątem 30 stopni - at an angle of 30 degrees<br />pod ostrym kątem - at an acute angle
gniazdo	nest, den, socket	
stwierdzenie	statement, assertion	
zbrodnia	crime, evil deed	Gsg: -i
stolarz, cieśla	carpenter	Npl of stolarz: stolarze, Npl of cieśli: cieśli
pokrzywa	stinging nettle	
niedowierzanie	disbelief, incredulity	z niedowierzaniem - with disbelief
wkład	contribution; deposit (in bank); refill, cartridge (for printer); input	Gsg: -u<br />wkład pracy - contribution of work<br />wkład do długopisu - ball pen refill
głupiec	fool, blockhead, dunderhead	Gsg: głupca
depozyt	deposit	Gsg: -u
monit	reminder	Gsg: -u<br>monit płatniczy - dunning-letter
stempel	stamp, punch	Gsg: stempla
nalot	air raid; raid; layer, coating (thin); tarnish	Gsg: -u<br />nalot rdzy - film of rust
urna	urn	urna wyborcza - ballot box
południowy wschód	southeast	
Skorpion	Scorpio	być pod znaku Skorpiona / być Skorpionem - to be a Scorpio
agrafka	safety pin	
zawias	hinge	Gsg: -u<br>wyjąć drzwi z zawiasów - to unhinge a door
niewolnik	slave	niewolnik nawyku - creature of habit<br />uczynić kogoś niewolnikiem - to enslave somebody<br />handlarz niewolnikami - slave trader
kawior	caviar	Gsg: -u
zapiekanka	casserole	
makieta	model, mock-up	
komplikacja	complication	Nastąpiły u niej komplikacje - She developed complications
osa	wasp	
odtwarzacz	player (e.g. CD, cassette)	Gsg: -a
stal (f)	steel	twardy jak stal - as hard as steel<br />Ściany są wykonane ze stali - The walls are made from steel
zatrudnienie	employment	
pług	plough	Gsg: -a<br />pług śnieżny - snowplough
wdech	inhalation, breath (single)	Gsg: -u<br />zrobić wdech - to breathe in
akord	chord (music); piecework	Gsg: -u
wąż	snake; hose	GAsg: węża, Dsg: wężowi, Isg: wężem, LVsg: wężu, Npl: węże, Gpl: węży/wężów
proch	gunpowder; dust, powder, ash	Gsg: -u<br />beczka prochu - powder keg<br />rozsypać się w proch - to crumble to dust<br />być na prochach - to be on drugs<br />
błogosławieństwo	blessing, benediction	
wygięcie	curve, bend	
kapcie	slippers	Nsg: kapeć (m), Gsg: kapcia, Gpl: kapci
wolontariusz, wolontariuszka	voluntary worker, volunteer	Npl of wolontariusz: wolontariusze
obywatelstwo	citizenship	
bieganie	jogging, running	
skala	scale	na dużą skalę - on a large scale<br>skala 1:100000 - a scale of 1:100000
wodospad	waterfall	Gsg: -u
żakiet	jacket (for suit, just for women)	Gsg: -u
wielbłąd	camel	
klimat	climate	Gsg: -u
kostnica	morgue, mortuary	
harcerz, harcerka	scout	Npl of harcerz: harcerze
trening	training, coaching	Gsg: -u
idea	idea	GDLsg: idei
tropiciel	tracker, hunter, seeker	Gsg: -a<br />pies tropiciel - tracker dog
Chorwat, Chorwatka	Croat (person)	Npl of Chorwat: Chorwaci
wampir	vampire	
klęska	defeat, failure; disaster	ponieść klęskę - to be defeated, to suffer defeat<br />klęska żywiołowa - natural disaster<br />klęska głodu - famine
genealogia	genealogy	Gsg: -ii
akcja	share (stock); campaign, action; plot	
uprzedzenie	warning; anticipation, forestalling; prejudice	mieć uprzedzenia [do kogoś/czegoś] - to be prejudiced/biased [against somebody/something]<br />bez uprzedzeń - without prejudice
mit	myth	Gsg: -u
skrytka	hiding place	skrytka pocztowa - post office box, PO box
próżnia	vacuum	Gsg: -i
pokrywka	lid, cover (e.g. of cooking pot)	
wyprzedaż (f)	sale, clearance sale	
rozgłos	publicity, notoriety	Gsg: -u<br>nabrać rozgłosu - to attract publicity<br>bez rozgłosu - without publicity<br>zdobywać rozgłos - to gain publicity<br>nadać rozgłos - to give publicity
dziesiątka	ten, group of ten, number ten (e.g. bus) (n)	
socjologia	sociology	Gsg: -ii
szajka	gang, band, ring	
remis	tie, draw	Gsg: -u
magia	magic (n)	Gsg: -ii
grabie	rake	plural, Gpl: grabi
rozpad	breakdown, disintegration, decay	Gsg: -u
puch	down (n)	Gsg: -u, singular only<br>kołdra z puchu - eiderdown<br>śnieżny puch - powder snow
palenie	smoking, roasting	zakaz palenia - no smoking
degradacja	degradation	degradacja środowiska - environemental degradation
Argentyńczyk, Argentynka	Argentinian (person)	Npl of Argentyńczyk: Argentyńczycy
zawroty głowy	dizziness, vertigo	
porcelana	porcelain	
Moskwa	Moscow	adj: moskiewski
gej	gay (homosexual)	Npl: gejowie
kajak	kayak	Gsg: -a
tulipan	tulip	Gsg: -a
koszykówka	basketball	
straż (f)	guard	Only guard as in a force/institution, never a single person<br />straż pożarna - fire brigade<br />straż graniczna - border guard<br />straż przyboczna - personal guard<br />straż miejska - city guard<br />trzymać pod strażą - to keep under guard
szaleństwo	madness, lunacy, folly	
komisja	commission	
autorytet	authority, respect	Gsg: -u<br />cieszyć się autorytetem - to enjoy respect
zasadność	validity, relevance, legitimacy	
czoło	forehead; front	na czele - in front of<br>stać na czele czegoś - to head/to be in charge of something
beza	meringue	
aktualności	current events, news	plural
równowaga	balance, equilibrium	
agencja	agency	
mrok	gloom, murk, darkness	Gsg: -u
ćma	moth	
ciuchy	clothes (colloq.)	plural, Gpl: ciuchów
pościg	pursuit, chase	Gsg: -u<br />pościg za kimś/czymś (instrumental) - pursuit of somebody/something<br />pościg za zbrodniarzem - hue and cry (literally, pursuit of a criminal)
więzień	prisoner, convict	Gsg: więźnia, Gpl: więźniów<br />więzień polityczny - political prisoner<br />więzień obozu koncentracyjnego - concentration camp prisoner
biegun	pole (geogr. electr. magn.); rocking chair	Gsg: -a<br />Biegun północny/południowy - North/South pole
kąpiel (f)	bath, swim	kąpiel lecznicza - therapeutic bath<br />zażyć kąpieli słonecznej - to go sunbathing
rodak, rodaczka	compatriot, fellow countryman	
żywność	food, victuals	
olejek	oil (extract)	Gsg: olejku<br>olejek rożany - rose oil<br />olejek cedarowy - cedar oil<br />olejek do opalania - sun-tan oil
gołąb	pigeon, dove	Gsg: gołębia, Npl: gołębie, Gpl: gołębi
zachowanie	behaviour	
wstęp	admission, admittance; introduction, preface	Gsg: -u
dane	data	declined as an adjective in the plural<br>baza danych - database<br>dane osobowe - personal details, personal data<br>przetwarzanie danych - data processing<br>ochrona danych osobowych - personal data protection
Portugalia	Portugal	Gsg: -ii
łobuz	scoundrel, hoodlum, lout, rogue	pejorative
interpunkcja	punctuation	
strzęp	scrap, shred	Gsg: -u, diminutive: strzępek<br />w strzępach - in rags, in tatters<br />rozrywać kogoś na strzępy - to tear somebody limb from limb
frazes	cliché; empty talk	Gsg: -u
dziób	beak, bill, bow (of ship), nose	Gsg: dzioba<br />Zamknij dziób! - Shut your face!
bezpiecznik	safety device/lock/catch; fuse (electr.)	Gsg: -u<br />skrzynka bezpieczkowa - fuse box<br />Bezpiecznik się przepalił/spalił - The fuse blew
sekcja	section; autopsy (~ zwłok)	sekcja zwłok - autopsy
kompromitacja	disgrace, embarrassment	kompromitacja (+ genitive) - disgrace/embarrassment...<br>z obawy przed kompromitacją - for fear of compromising oneself
wąwóz	gorge, ravine	Gsg: wąwozu
przyspieszenie	acceleration, speeding up	
bezwzględność	ruthlessness	
rybak	fisherman	
tom	volume, tome	Gsg: -u
realizacja	realization	
figa	fig; fig tree; zero, nothing (colloq.)	figa z makiem - no way!, forget it!
ukojenie	solace, consolation, relief, alleviation	
turbina	turbine	
wołacz	vocative (grammar)	Gsg: -a
żywioł	element	Gsg: -u<br />być w swoim żywiole - to be in one's element
kotek, kociak, kociątko	kitten	
wierzchołek	top, summit, peak, apex, vertex	Gsg: wierzchołka
uroda	beauty, good looks	
cera, karnacja	skin, complexion	
obowiązek	duty, obligation, responsibility	Gsg: obowiązku<br />poczuwać się do obowiązku - to have a sense of duty
celownik (gram)	dative (grammar)	Gsg: -a
Turek, Turczynka	Turk (person)	Npl of Turek: Turcy
kręgosłup	spine, backbone	Gsg: -a
żeliwo	cast iron	
nałóg	bad habit, addiction; habit	Gsg: nałogu<br />wpaść w nałóg - to become addicted<br />uwolnić się od nałogu - to break oneself of a habit
pismo	script; writing; handwriting; letter; magazine	Lsg: piśmie<br />pismo techniczne - lettering<br />na piśmie - in writing<br />Pismo Święte - the Scriptures
lektura	reading (material to read)	
wymiana	exchange, replacement	kantor wymiany - foreign exchange office<br />wymiana poglądów - exchange of opinions
polityk	politician	
prywatyzacja	privatization	
przesada	exaggeration, overstatement	
perełka	small pearl; pearl, gem (fig.)	
śmieciarka	dustcart, garbage truck	
towarzystwo	fellowship, company, companionship	
wyrocznia	oracle, authority	Npl: wyrocznie<br>wyrocznia w sprawach dobrego smaku - arbiter of taste
mur	brickwork, wall	Gsg: -u
homar	lobster	
boisko	sports field	boisko do piłki nożnej - football field<br>boisko do siatkówki - volleyball court
liczebnik	numeral (grammar)	Gsg: -a
premia	bonus	Gsg: -ii
unik	evasion, avoidance, dodge	Gsg: -u<br>zrobić unik przed (+ instrumental) - to dodge...
cło	(customs) duty	Gsg: -a, gpl: ceł<br>wolny od cła - duty-free
rozdroże	crossroads	stanąć na rozdrożu - to be at the crossroads
przydział	assignment; allocation, allowance; ration	Gsg: -u
kruk	raven	
chrześniaczka, córka chrzestna	goddaughter	
wydech	exhalation, expiration; exhaust	Gsg: -u<br />rura wydechowa - exhaust pipe
karczma	inn, tavern	
lokum (n)	living quarters, lodgings	indeclinable in the singular
estakada	flyover, viaduct	
pokład	deck (on ship); layer	Gsg: -u<br />na pokładzie - on board
garderoba	wardrobe (own clothes); dressing-room	
tors, tułów	trunk, torso	Gsg of tors: -u, Gsg of tułów: tułowia
chciwość	greed	
kradzież (f), złodziejstwo	theft	
poduszka	pillow	
trawnik	lawn	Gsg: -a
Praga	Prague	
Bośniak, Bośniaczka	Bosnian (person)	Npl of Bośniak: Bośniacy
skrzynia	chest, crate	Gsg: -i
wdzięczność	gratitude	
studnia	well (water)	Gsg: -i
faul	foul (in sports) (n)	Gsg: -a/-u
rozbieg	run-up, take off run	Gsg: -u<br>brać rozbieg - to take a run-up
Włoch, Włoszka	Italian (person)	Npl of Włoch: Włosi
podświadomość	the subconscious, subconsciousness	
