włamanie	burglary, break-in	
pływanie	swimming (n)	
zmywanie	washing-up, dishwashing	
zmywarka	dishwasher	
umywalka	washstand	
rywalka	rival, competitor	
rywal	rival, competitor	
drwal	woodcutter, lumberjack	Npl: drwale
detal	detail, article; retail	Gsg: -u<br />opisywać coś z detalami - to describe something in detail<br />cena w detalu - retail price
metal	metal (n)	Gsg: -a
meta	finishing line (sports)	
metka	tag, label, tab; meat spread	metka z ceną - price tag
setka	hundred, group of hundred, number hundred (e.g. bus) (n)	
deska	board, plank	deska do prasowania - ironing board<br />deska surfingowa - surfboard<br />od deski do deski - from cover to cover<br />ostatnia deska ratunku - last resort
dyszka	tenner (money)	
myszka	mouse (computer); young mouse; birthmark	
fiszka	index card	
Włoszka	Italian (person)	Npl of Włoch: Włosi
gruszka	pear	
gałązka	twig	
zakąska	starter, appetizer, snack	zimne zakąski - cold refreshments<br>zakąski na gorąco - hot refreshments<br>na zakąskę - for a snack
przekąska	snack (n)	
przepustka	pass, permit	
przesyłka	parcel, shipment, consignment	
przeróbka	remake, makeover, alteration	
przegródka	compartment, pigeonhole	
przejażdżka	ride, drive (n)	usually used about some short trip<br />przejażdżka konna - ride (on a horse)
przesiadka	change (of bus, train etc)	
przystawka	starter, appetizer	
przyprawa	spice	
rozprawa	discourse, thesis; trial, hearing	
odprawa	briefing; clearance; gratuity; rebuff	odprawa bagażu - luggage clearance<br />odprawa celna - customs clearance
oprawa	frame, rim; cover, binding (of book); setting (e.g. of a football match or concert)	dać coś do oprawy - to have something framed<br />w twardej/miękkiej oprawie - in hardback/paperback
oprawka	frame (of glasses); rim; bracket, socket, holder	oprawka żarówki - lamp socket
poprawka	correction, amendment; re-exam, resit	ostateczne poprawki - final touches, final adjustments<br />poprawka do ustawy - amendment to the bill<br />
porażka	defeat, failure	ponieść porażkę - to suffer defeat<br>przyznać się do porażki - to admit defeat, to acknowledge failure<br />
pralka	washing machine	
pralnia	laundry (place for washing clothes)	Gsg: -i<br />pralnia chemiczna - dry cleaner's
próżnia	vacuum	Gsg: -i
kłótnia	quarrel (n)	Gsg: -i
kostnica	morgue, mortuary	
kotwica	anchor	rzucić kotwicę - to cast anchor<br />stać na kotwicy - to ride at anchor
kotlina	basin, hollow	
kofeina	caffeine	
kokaina	cocaine	
kraina	land; region	kraina baśni - fairyland<br />kraina cieni - the land of the dead
Ukrainka	Ukrainian (person)	Npl of Ukrainiec: Ukraińcy
Ukrainiec	Ukrainian (person)	Npl of Ukrainiec: Ukraińcy
kraniec	end; edge	Gsg: krańca<br>na krańcu świata - at the end of the world<br>
krawiec	tailor, dressmaker	Gsg of krawiec: krawca, Npl of krawiec: krawcowie; krawcowa declined as a female adjective
latawiec	kite	Gsg: latawca
lodowiec	glacier	Gsg: lodowca
wdowiec	widower, widow	Npl of wdowiec: wdowcy
wieżowiec	high-rise	Gsg: wieżowca
ćwierćwiecze	quarter of a century	w pierwszym ćwierćwieczu - in the first quarter of the century
ćwierćfinał	quarterfinal	Gsg: -u
wieprzowina	pork	
Hercegowina	Herzegovina	
Jerozolima	Jerusalem	adj: jerozolimski
metropolia	metropolis	Gsg: -ii
meteorolog	meteorologist	
dermatolog	dermatologist	
ginekolog	gynaecologist	
genealogia	genealogy	Gsg: -ii
nostalgia	nostalgia	Gsg: -ii
kopalnia	mine (gold, silver etc)	Gsg: -i<br>kopalnia węgla/soli/złota/srebra/żelaza - coal/salt/gold/silver/iron mine<br />kopalnia wiadomości - a gold mine of information
kampania	campaign	Gsg: -ii
empatia	empathy	Gsg: -ii
apatia	apathy	Gsg: -ii
awaria	breakdown, failure	Gsg: -ii<br>awaria silnika - engine failure
wariat	lunatic; madman, madwoman	
wariatka	lunatic; madman, madwoman	
garstka	a handful, a small number	garstka ludzi - a handful of people
warstwa	layer, coat	
warsztat	workshop	Gsg: -u<br />warsztat samochodowy - garage<br />warsztat blacharski - body shop<br />warsztat pracy - workplace
Kapsztad	Cape Town	Gsg: -u
kasztan	chestnut (tree or nut)	Gsg: -a
kapitan	captain	
kapitał	capital (econ.)	Gsg: -u<br />kapitał akcyjny - share capital<br />kapitał obrotowy - working assets
kwartał	quarter (district and 3 month period)	Gsg: -u
kwadrat	square (n)	Gsg: -u
kwadrans	quarter (of an hour)	Gsg: -a
kadra	cadre, personnel, staff	
kołdra	quilt	
kobra	cobra	
kora	bark	
kort	court (as in tennis court)	Gsg: -u
akord	chord (music); piecework	Gsg: -u
rekord	record (as in world record)	Gsg: -u<br>rekord światowy - world record
resort	department, province, scope	Gsg: -u
agresor	aggressor	
agresja	aggression	
aureola	halo	
uroda	beauty, good looks	
ugoda	compromise; agreement	
zgoda	agreement; approval; concord, harmony	być w zgodzie - to be in agreement<br />żyć w zgodzie - to live in unity<br />wyrażać zgodę na coś - to agree/consent to something<br />dochodzić do zgody - to reach an agreement
wygoda	comfort, convenience	dla wygody - for convenience<br />być dużą wygodą - to be very convenient
jagoda	berry	Gpl: jagód<br>czarna jagoda - bilberry
nagroda	prize, award	
zagroda	enclosure, pen, farm	
zagłada	destruction, extermination, annihilation	
zapłata	payment, fee	suma do zapłaty - total to pay
spłata	payment, repayment	spłaty - payments
wpłata	(incoming) payment	
opłata	fee, charge	
dopłata	extra charge, surcharge, additional payment	
łopata	shovel, spade	
łopatka	spatula, small shovel; shoulder blade, scapula	
rogatka	turnpike, tollgate, barrier	
poganka	pagan (n)	Npl pf poganin: poganie
pogarda	contempt, disdain, scorn	ze wzgardą - contemptuously, disdainfully
wzgarda	contempt, disdain, scorn	ze wzgardą - contemptuously, disdainfully
wzgórze	hill	Gsg: wzgórzu
wzorzec	model, prototype, pattern, standard	Gsg: wzorca<br />wzorzec osobowy - role model<br />wzorzec miary - standard of measure<br />wzorzec wagi - standard weight
wybrzeże	seaside, seacoast, seashore	pojechać na wybrzeże - to go to the seaside<br />mieszkać na wybrzeżu - to live at the seaside
wykres	chart, graph, diagram	Gsg: -u<br />wykres kolumnowy - bar chart, histogram<br />wykres kołowy - pie chart<br />wykres funkcji - graph of a function
okres	period, stage	Gsg: -u<br />okres próbny - probation, trial period<br />okres gwarancji - warranty period<br />okres studiów - duration of study<br />przez pewien okres - for some time<br />mieć okres - to have one's period (menstruation)
eksces	excess	Gsg: -u
esej	essay	Gsg: -u
klej	glue	Gsg: -u
olej	oil	Gsg: -u
hokej	hockey	Gsg: -a
Tokio	Tokyo	indeclinable<br>adj: tokijski
kozioł	he-goat, buck	
kocioł	cauldron	Gsg: kotła, Npl: kotły
osioł	donkey	
popiół	ash	Gsg: popiołu, Lsg: popiele<br />spalić się na popiół - to burn to ashes<br />odradzać się z popiołów - to rise from the ashes<br />popiół wulkaniczny - volcanic ash<br />popioły - ashes
popyt	demand	Gsg of popyt: -u<br />popyt/zapotrzebowanie na (+ accusative) - demand for...
post	fasting; abstinence	Gsg: -u
tost	toast (bread)	Gsg: -u
tort	cake (layer)	Gsg: -u<br />tort urodzinowy - birthday cake
tors	trunk, torso	Gsg of tors: -u, Gsg of tułów: tułowia
tor	track (e.g. railway track)	Gsg: -u<br />tor wyścigowy - racecourse/racetrack<br />boczny tor - sidetrack
tir	lorry, truck	Gsg of tir: tira
wir	whirl, whirlpool, vortex, eddy	Gsg: -u
żwir	gravel	Gsg: -u
Kair	Cairo	Gsg: -u<br>adj: kairski
laik	lay person	Npl: laicy
wabik	decoy, hook, enticement	Gsg: -a
zanik	disappearance, atrophy	Gsg: -u<br>zanik mięśni - muscular dystrophy<br>zanik pamięci - memory loss
panika	panic	Gsg of popłoch: -u
panienka	girl, young lady	
pacjentka	patient (n)	
pacjent	patient (n)	
akcent	accent; stress, emphasis	Gsg: -u<br>kłaść akcent na (+ accusative) - to put an emphasis on...
incydent	incident	Gsg: -u
insekt	insect	"""owad"" is the general word for insect<br />""insekt"" is often used about some annoying insects that bite, e.g. mosquitoes "
respekt	respect	Gsg: -u
aspekt	aspect, angle, facet	Gsg: -u
asfalt	asphalt	Gsg: -u
mutant	mutant	
murawa	turf, lawn; field (e.g. football)	often used about a football field
murarz	mason, bricklayer	
ślusarz	locksmith	
pisarz	writer	
pisarka	writer	
piłkarka	football player; handball player (~ ręczny)	piłkarz (nożny) = football player<br />piłkarz ręczny = handball player
piłkarz	football player; handball player (~ ręczny)	piłkarz (nożny) = football player<br />piłkarz ręczny = handball player
piekarz	baker	
pieprz	pepper	Gsg: -u<br />suchy jak pieprz - dry as a bone
pieprzyk	mole, beauty mark	Gsg: -a
pielgrzym	pilgrim	Npl: pielgrzymi, pątnicy
pielgrzymka	pilgrimage	
olbrzymka	giant	
olbrzym	giant	
ojczym	stepfather	
Rzym	Rome	Gsg: -u<br />adj: rzymski
szyk	style; order, formation	Gsg: -u<br />z szykiem - elegantly<br />szyk marszowy - march formation<br />szyk zdania - word order<br />szyk przestawny - inversion
szok	shock	Gsg: -u<br />w szoku - in shock, shocked<br />doznać szoku - to get a shock
skok	jump (n)	Gsg: -u<br />skok wzwyż/w dal/o tyczce - high jump/long jump/pole vault<br />skoki narciarskie - ski-jumping<br />skoki temperatury - variations in temperature<br />jednym skokiem - in one leap
smok	dragon	
smak	taste, flavour (about food)	"Gsg: -u<br />for taste in e.g. clothes, see ""gust"""
ssak	mammal	
szlak	route; trail, track	Gsg: -u
szlam	slime, ooze, mud	Gsg: -u
islam	Islam	Gsg: -u
iskra	spark	
skraj	edge, brink, fringe	Gsg: -u
ekran	screen	Gsg: -u
Baran	Aries	być pod znaku Barana / być Baranem - to be an Aries
baran	ram	
barman	bartender (barman, barmaid)	
barmanka	bartender (barman, barmaid)	
Jamajka	Jamaica	
hamak	hammock	Gsg: hamaka
hałas	noise, fuss, racket	Gsg: -u<br />narobić hałasu - to make a fuss
taras	terrace	Gsg: -u
zarys	contour, outline	Gsg: -u
Paryż	Paris	Gsg: -a<br />adj: paryski
garaż	garage	Gsg: -u
garść	a handful, a small number	garstka ludzi - a handful of people
maść	ointment, salve	
teść	father-in-law	
treść	content(s), essence, substance	zawierać niewiele treści - to lack content<br />treść żołądka - stomach contents
cześć	reverence; worship	"na cześć (+ genitive) - in honour of...<br>oddawać cześć - to worship<br>for the greeting cześć, see ""cześć!"""
boleść	sorrow, grief, pain, anguish	w boleściach - in agony<br>boleści - acute pains
koleś	guy, fellow, dude, bloke (colloq.)	Npl: kolesie<br />Jakiś koleś powiedział mi, że... - Some guy told me that...
koper	dill	Gsg: kopru, koperku
koperek	dill	Gsg: kopru, koperku
koperta	envelope	
kolportaż	distribution	Gsg: -u
podpora	support (figurative and literal)	
pokora	humility	z pokorą - humbly
pokuta	penance, penitence	
pokusa	temptation, enticement	
polisa	policy	
dolina	valley	
donica	mixing bowl; plant pot	
doniczka	flowerpot	
celniczka	customs officer	
cwaniaczka	dodger, slyboots, (sly) fox	Npl of cwaniak: cwaniacy
maniaczka	maniac, freak, lunatic	Npl: maniacy
Bośniaczka	Bosnian (person)	Npl of Bośniak: Bośniacy
bliźniaczka	twin	Npl: bliźnięta (any sexes), bliźniaki (boys or mixed sex), bliżniaczki (girls only)
bliźniak	twin	Npl: bliźnięta (any sexes), bliźniaki (boys or mixed sex), bliżniaczki (girls only)
Bliźnięta	Gemini	plural<br />być pod znaku Bliźniąt - to be a Gemini
olimpiada	Olympic Games	"Also known as ""igrzyska olimpijskie""<br>olympiada letnia - the summer Olympics<br>olimpiada zimowa - the winter Olympics"
odmiana	change; inflection	
wymiana	exchange, replacement	kantor wymiany - foreign exchange office<br />wymiana poglądów - exchange of opinions
wymiar	measurement, size; dimension	Gsg: -u<br />wymiary - measurements<br />wymiar kary - sentence<br />pracować w pełnym/niepełnym wymiarze godzin - to have a full-time/part-time job<br />czwarty wymiar - the fourth dimension
wywiad	interview; intelligence (e.g. military)	Gsg: -u
wykład	lecture	Gsg: -u
wkład	contribution; deposit (in bank); refill, cartridge (for printer); input	Gsg: -u<br />wkład pracy - contribution of work<br />wkład do długopisu - ball pen refill
układ	arrangement; configuration; system; layout; agreement	Gsg: -u<br />Układ Słoneczny - the Solar System<br />układ nerwowy - the nervous system<br />układ pokarmowy - the alimentary system<br />układ scalony - chip/integrated circuit<br />układ sił - balance of power<br />zbiorowy układ pracy - collective bargaining agreement
skład	composition; lineup (sports); store (e.g. for food)	Gsg: -u<br />mieć na składzie - to have in stock<br />skład rządu - cabinet<br />skład amunicji - ammunition depot
pokład	deck (on ship); layer	Gsg: -u<br />na pokładzie - on board
nakład	print run, circulation; outlay (of money, time, effort), expense; expenditure (~y)	Gsg: -u<br />Nakład książki został wyczerpany - The book is out of print<br />ukazać się nakładem (+ genitive) - to be published by...<br />nakłady inwestycyjne - capitial expenditure<br />nakład pracy - the amount of work involved
zakład	institution, establishment, company; bet, wager	Gsg: -u<br />zakład fryzjerski - barber's, hairdresser's<br />zakład karny - penal institution<br />zakład? - is it a bet?
zakładka	bookmark; fold, pleat	
zagadka	riddle, enigma, mystery, puzzle	
zabawka	toy	sklep z zabawkami - toy shop
zapałka	match (for fire)	
pałka	club, cudgel	pałka policyjna - baton, nightstick, truncheon
pałac	palace	Gsg: -u
piła	saw	"saw machines also called ""pilarka""<br />piła łańcuchowa - chain saw<br />piła tarczowa - circular saw"
kpina	mockery, ridicule	
spinka	hairpin, hairgrip; tiepin	
Finka	Finn (person from Finland)	Npl of Fin: Finowie
Fin	Finn (person from Finland)	Npl of Fin: Finowie
link	link (in a web browser or similar)	Gsg: -u
lina	rope, cable, line	
mina	mine (explosive); facial expression	stroić miny - to pull faces<br />robić dobrą minę do złej gry - to grin and bear it<br />mina lądowa/ziemna - landmine<br />mina przeciwczołgowa - anti-tank mine<br />mina magnetyczna - magnetic mine<br />wykrywacz min - mine detector
gmina	commune, municipality (in Poland)	the smallest administrative unit in Poland
glina	clay; cop (colloq.)	
ślina	saliva, spit	
blizna	scar	
blacha	metal plate; baking tray	
pacha	armpit	pod pachą - under one's arm
pycha	pride, haughtiness; yummy! (colloq.)	
dycha	tenner (money)	
dynia	pumpkin	Gsg: -i
myjnia	wash (carwash)	Gsg: -i
myślnik	dash, hyphen	
myśliwy	hunter	
myśliwiec	fighter (aircraft)	Gsg: myśliwca
śmigłowiec	helicopter	Gsg: -a, śmigłowieć: Gsg: śmigłowca
zamachowiec	assassin, attacker, assailant	zamachowiec samobójca - suicide bomber
frachtowiec	freighter, cargo ship	Gsg: frachtowca
handlowiec	tradesman, dealer, merchant	Gsg: handlowca
tankowiec	(oil) tanker	Gsg: tankowca
makowiec	poppy-seed cake	Gsg: makowca
naukowiec	scientist, scholar	Gsg: naukowca
brukowiec	tabloid	Gsg of brukowiec: brukowca
grobowiec	tomb, sepulchre	Gsg: grobowca
drogowiec	road worker	Npl: drogowcy
nałogowiec	addict	Gsg: nałogowca, Npl: nałogowcy
mały palec	little finger	
major (mjr)	major (military)	Npl: majorowie
magister (mgr)	master's degree holder	Npl: magistrowie
minister obrony	defence minister	
ministerstwo	ministry	
duszpasterstwo	priesthood, ministry	
duszpasterz	priest, pastor	
pasterz	shepherd, shepherdess	
parter	ground floor	Gsg: -u<br>na parterze - on the ground floor
pantera	panther	
pasmanteria	haberdashery	Gsg: -ii, -ii
galanteria	haberdashery	Gsg: -ii, -ii
awantura	row, scene, scandal	
klawiatura	keyboard	
prokuratura	public prosecutor's office	
prokurator	prosecutor	
triumfator	victor	
triumfatorka	victor	
współlokatorka	roommate, flatmate	
współlokator	roommate, flatmate	
wentylator	ventilator, fan	Gsg: -a
wentylacja	ventilation	
legitymacja	identity card; membership card; student card	legitymacja członkowska - membership card<br />legitymacja studencka - student card
legislacja	legislation	
degradacja	degradation	degradacja środowiska - environemental degradation
deklaracja	declaration	
reklamacja	complain for refund, complaint	
rekrutacja	recruitment	
reputacja	reputation	
medytacja	meditation	
dotacja	subsidy	
dyplomacja	diplomacy	
dyplomatka	diplomat	
dyplomata	diplomat	
dyplom	diploma, degree	Gsg: -u<br />dyplom uniwersytecki - university degree
wyłom	breach, crack, break	Gsg: -u<br>wyłom w murze - breach in a wall
złom	scrap metal	Gsg: -u
zło	evil (n)	
zoo	zoo	indeclinable
czop	plug	Gsg: -a/-u
czołg	tank (military)	Gsg: -u
czoło	forehead; front	na czele - in front of<br>stać na czele czegoś - to head/to be in charge of something
szkło	glass (material)	Gpl: szkieł<br>ze szkła - of glass<br>za szkłem - under glass<br>szkło kuloodporne - bulletproof glass<br>szkło powiększające - magnifying glass<br>szkła kontaktowe - contact lenses
szkic	sketch, draft	Gsg: -u
szewc	shoemaker	Npl: szewcy
szept	whisper (n)	Gsg: -u
sceptyk	sceptic (n)	
synoptyk	weather forecaster	Npl: synoptycy
sympatyk	sympathizer	
sympatyczka	sympathizer	
sympatyczny	nice, attractive, agreeable, pleasant	
systematyczność	regularity, method	
skuteczność	effectiveness	
społeczność	community	
sposobność	occasion, opportunity	przy każdej sposobności - on every occasion
skłonność	inclination, proclivity, propensity; susceptibility	mieć skłonność do przeziębień - to be susceptible to colds
skromność	modesty	
ostrożność	caution, care, carefulness	
środki ostrożności	precautionary measures	
zbieg okoliczności	coincidence (curious chance)	czystym zbiegiem okoliczności - by mere coincidence
okoliczność	circumstance	
publiczność	the public, the audience	
wdzięczność	gratitude	
wieczność	eternity	
widoczność	visibility	
wilgotność	humidity, moisture	
religijność	religiousness	
solidarność	solidarity	
specjalność	speciality	
dopuszczalność	acceptability, admissibility, permissibility	
rozrzutność	wastefulness, extravagance	
normalność	normality	normalka = colloquial<br>to normalka - it's nothing new<br>powrót do normalności - return to normal
moralność	morality, morals	
lojalność	loyalty	
pojemność	capacity	pojemność pamięci - storage capacity
kolejność	order, sequence	w kolejności alfabetycznej - in alphabetical order
klejnot	jewel, gem, gemstone	Gsg: -u
klarnet	clarinet	Gsg: -u
karnet	subscription card, season ticket	Gsg: -u
karmel	caramel	Gsg: -u
Izrael	Israel	Gsg: -a
Izraelka	Israeli (person)	Npl of Izraelczyk: Izraelczycy
Izraelczyk	Israeli (person)	Npl of Izraelczyk: Izraelczycy
Islandczyk	Icelander (person)	Npl of Islandczyk: Islandczycy
Irlandczyk	Irish (person)	Npl of Irlandczyk: Irlandczycy
Irańczyk	Iranian (person)	Npl of Irańczyk: Irańczycy
Irakijczyk	Iraqi (person)	Npl of Irakijczyk: Irakijczycy
Walijczyk	Welshman, Welshwoman	Npl of Walijczyk: Walijczycy
Chilijczyk	Chilean (person)	"Npl of Chilijczyk: Chilijczycy<br />Pronounced ""Czilijczyk, Czilijka"""
Chińczyk	Chinese (person)	Npl of Chińczyk: Chińczycy
haczyk	hook; catch	Gsg: -a<br />haczyk na ryby - (fish) hook<br />połknąć haczyk - to swallow the hook
nawyk	habit	Gsg of nawyk: -u<br />z przyzwyczajenia - out of habit<br />nabrać złego przyzwyczajenia - to fall into a bad habit<br />siła przyzwyczajenia - force of habit<br />wpaść w nawyk - to fall into habit<br />niewolnik nawyku - creature of habit<br />dobre/złe nawyki good/bad habits
napiwek	tip, gratuity	Gsg: napiwku
nagłówek	heading, title, headline, caption	Gsg: nagłówka
ogórek	cucumber	Gsg: ogórka
olejek	oil (extract)	Gsg: olejku<br>olejek rożany - rose oil<br />olejek cedarowy - cedar oil<br />olejek do opalania - sun-tan oil
Betlejem	Bethlehem	indeclinable<br />adj: betlejemski
trolejbus	trolleybus	Gsg: -u
kolejarz	railwayman	Npl: kolejarze
korytarz	corridor, passage, passage way, hallway	Gsg: -a
marynarz	sailor, seaman	
marynarka	jacket (e.g. for suit, for men and women)	marynarka wojenna - navy
zamrażarka	freezer	zamrażalnik = freezer compartment
zamrażalnik	freezer	zamrażalnik = freezer compartment
bagażnik	boot/trunk (of car)	Gsg: -a
balonik	hot air balloon; balloon	Gsg: -a/-u, -a<br />balloon for parties etc = balonik
balon	hot air balloon; balloon	Gsg: -a/-u, -a<br />balloon for parties etc = balonik
baton	chocolate bar	Gsg: -a
baron	baron, baroness	baronowa declined as an adjective
zakon	order (religious)	Gsg: -u<br />zakon żeński - sisterhood
zgon	death, demise	Gsg: -u
ogon	tail	Gsg: -a
tron	throne	Gsg: -u<br />zasiąść na tronie - to ascend to the throne<br />zasiadać na tronie - to rule
bon	coupon, voucher	Gsg: -u
bok	side	Gsg: -u<br />leżeć na boku - to lie on one's side<br />na bok! - stand aside!<br />odłożyć coś na bok - to put something aside<br />odwrócić się na drugi bok - to turn over<br />po bokach - at either side<br />przesunąć się na bok - to move aside
bąk	bittern, horsefly; blunder, fart	
byk	bull	silny jak byk - strong as an ox<br />stoi jak byk - it's in front of your eyes<br />wziąć byka za rogi - to take the bull by its horns
byt	existence; entity, being	Gsg: -u<br />walka o byt - struggle for survival<br />zapewniać komuś byt - to provide for someone
rytm	rhythm	Gsg: -u<br>wyczucie rytmu - sense of rhythm<br>do rytmu (+ genitive) - to the rhythm/beat of...
rym	rhyme	Gsg: -u
hymn	hymn, anthem	Gsg: -u
Rumun	Romanian (person)	Npl of Rumun: Rumuni
Rumunia	Romania	Gsg: -ii
Rumunka	Romanian (person)	Npl of Rumun: Rumuni
limonka	lime (fruit)	
demolka	demolition	demolka = colloquial
debilka	moron	
defilada	parade, procession	Gsg of pochód: pochodu
szuflada	drawer	
sznurowadło	shoelace	
sznurówka	shoelace	
surówka	pig iron; salad	"salad from raw vegetables eaten as an addition to meals<br />for salad as in e.g. tuna salad see ""sałatka"""
zerówka	reception class	
żarówka	light bulb	
ciężarówka	lorry, truck	Gsg of tir: tira
literówka	typo	
motorówka	motorboat	
pokojówka	maid	
pokrywka	lid, cover (e.g. of cooking pot)	
pokrzywa	stinging nettle	
cukrzyca	diabetes	
cukrzyk	diabetic (n)	
okrzyk	shout, cry, shriek, exclamation	Gsg: -u<br>okrzyk wojenny/bojowy - battle cry<br>okrzyk radości - shout of joy<br>okrzyk bólu - cry of pain
krzyk	scream, shriek, cry	Gsg: -u<br>To ostatni krzyk mody - It's all the rage now<br>i po krzyku - it's all over
krzyż	cross	Gsg: -a, -a
krzyżyk	cross	Gsg: -a, -a
krytyk	critic	Npl of krytyk: krytycy
krytyka	criticism	
Brytyjka	Briton (person from Britain)	Npl of Brytyjczyk: Brytyjczycy
krytyczka	critic	Npl of krytyk: krytycy
kosmetyczka	beautician	
kosmetyk	cosmetic	Gsg: -u
kosmita	extraterrestrial, alien (n)	
orbita	orbit; eye-socket	
odbiór	pick-up, collection	Gsg: -u<br />odbiór bagażu - baggage claim
zbiór	collection; set (maths); harvest	Gsg: zbioru<br />zbiory - collection, crops<br />zbiór wierszy - collection of poems
zawór	valve, tap	Gsg: zaworu
zawód	profession; disappointment	Gsg: zawodu
Szwed	Swede (person)	Npl of Szwed: Szwedzi
Szwedka	Swede (person)	Npl of Szwed: Szwedzi
Szwecja	Sweden	w Szwecji - in Sweden<br />ze Szwecji - from Sweden<br />ze Szwecją - with Sweden
Szkocja	Scotland	
Szkotka	Scot (person)	Npl of Szkot: Szkoci
Szkot	Scot (person)	Npl of Szkot: Szkoci
azot	nitrogen	Gsg: -u
fagot	bassoon	Gsg: -u
nalot	air raid; raid; layer, coating (thin); tarnish	Gsg: -u<br />nalot rdzy - film of rust
namiot	tent	Gsg: -u
znamię	characteristic, hallmark; birth-mark, mole	Npl: znamiona
ramię	shoulder; arm	Npl: ramiona<br>szerokie ramiona - broad shoulders<br>ramię w ramię - arm in arm<br>zaglądać przez ramię - to look over one's shoulder
pamięć	memory	na pamięć - by heart<br />pamięć zbiorowa - collective memory<br />pamięć robocza/operacyjna - Random Access Memory (RAM)<br />liczyć w pamięci - to calculate mentally
zamieć	snowstorm, blizzard	
kamień	stone	Gsg: kamienia<br />kamień szlachetny - precious stone<br />kamień węgielny - cornerstone<br />kamień milowy - milestone
samiec	male (of species)	Npl: samce
samica	female (of species)	
ławica	shoal, school (of fish)	
łowca	hunter	
owca	sheep	
obcas	heel (footwear)	Gsg: -a
objaw	sign, manifestation; symptom	Gsg: -u
objazd	detour, diversion	Gsg: -u, Lsg: objeździe<br />ruszyć w objazd - to go on a tour
obraza	insult, offence	
zaraza	plague, pestilence, epidemic	singular only
zdrada	betrayal, treachery, treason; unfaithfulness, infidelity	zdrada stanu - high treason<br>zdrada małżeńska - marital infidelity
zdrajca	traitor	Npl: zdrajcy<br>zdracja ojczyzny - traitor to one's country
zabójca	murderer, assassin, killer	
ludobójca	perpetrator of genocide, mass murderer	Npl: ludobójcy
ludobójstwo	genocide	
zabójstwo	murder, homicide	
ubóstwo	poverty, destitution, penury, squalor	granica ubóstwa - breadline
bóstwo	deity	
brawo	applause; bravo!	bić brawo - to applaud<br />brawo! - bravo!
bractwo	brotherhood, fraternity	
ptactwo	birds, fowl	ptactwo domowe - (domestic) fowl<br />dzikie ptactwo - wildfowl<br />ptactwo wodne - waterfowl
piractwo	piracy	
proroctwo	prophecy, prediction	Gsg of przepowiednia: -i
bankructwo	bankruptcy	ogłosić upadłość - to declare bankruptcy
kazirodztwo	incest	
sąsiedztwo	neighbourhood	
śledztwo	inquiry, investigation	
województwo	province, voivodeship	the largest administrative unit in Poland
doradztwo	consulting, counselling	
świętokradztwo	sacrilege	
religioznawstwo	study of religion	
ustawodawstwo	legislation	
prawodawstwo	legislation	
prawdopodobieństwo	probability	jakie jest prawdopodobieństwo, że... - what is the probability that...<br />według wszelkiego prawdopodobieństwa - in all probability<br />wysokie prawdopodobieństwo sukcesu - a high probability of success
przedsiębiorstwo	enterprise, company	
przedsiębiorca	entrepreneur	Npl: przedsiębiorcy
przedstawicielka	representative, spokesman/spokeswoman	
przedstawiciel	representative, spokesman/spokeswoman	
przedstawienie	presentation, introduction, performance, representation	
przekształcenie	transformation, restructuring	
przeznaczenie	destiny, fate, predestination; destination (miejsce ~a)	miejsce przeznaczenia - destination
przebaczenie	forgiveness	
orzeczenie	opinion, statement; judgment, ruling (legal); predicate (grammar)	
odznaczenie	decoration, award	odznaczenie bojowe - military decoration
ograniczenie	limitation, restriction	
zjednoczenie	unification; union, federation	
Stany Zjednoczone	United States	w Stanach Zjednoczonych - In the United States
Organizacja Narodów Zjednoczonych (ONZ)	United Nations (UN)	
spółka z ograniczoną odpowiedzialnością (sp. z o.o.)	Limited Liability Company (LLC), Limited company (Ltd)	
płyn do płukania (tkanin)	fabric softener	
płyn do mycia naczyń	washing-up liquid	
północny zachód	northwest	
północny wschód	northeast	
południowy wschód	southeast	
południowy zachód	southwest	
składowisko odpadów	refuse dump, garbage dump	
szczotka do włosów	hairbrush	
soczewki kontaktowe	contact lenses	plural, Nsg: sozczewka kontaktowa
szkoła podstawowa	primary school	"The first phase (6 years) of the Polish school system preceding the ""gimnazjum""."
koło ratunkowe	lifebuoy	
koło domu	near home	
koło (n)	wheel; circle	przednie/tylne koło - front/rear wheel<br />koło zapasowe - spare tyre<br />koło zębate - cog (wheel)<br />koło podbiegunowe północne/południowe - the Arctic/Antarctic Circle<br />koło przyjaciół - circle of friends
Peru (n)	Peru	indeclinable
wieść (n)	piece of news, report; rumour	wieści - news
liść (m)	leaf	Gsg: liścia Ipl: liścmi<br />liście drzew - foliage
łokieć (m)	elbow	Gsg: łokcia, Npl: łokcie, Gpl: łokci<br />mieć roboty po same łokcie - to be up to one's elbows in work<br />uderzyłem się w łokieć o drzwi - I hit my elbow on the door
paznokieć (m)	nail (on finger or toe)	Gsg: paznokcia, Npl: paznokcie, Gpl: paznokci
satelita (m)	satellite	
aleja (al.)	avenue	
generał (gen.)	general (military)	
kardynał (kard.)	cardinal (in church)	Npl: kardynałowie
instytut (inst.)	institute (n)	Gsg: -u
książę (ks.)	prince; duke	Gsg: księcia, Npl: książęta, Gpl: książąt
ksiądz (ks.)	priest	GAsg: księdza, Vsg: księże, Npl: księża, GApl: księży, Ipl: księżmi
